nose-x,nose-y,nose-p,left_eye-x,left_eye-y,left_eye-p,right_eye-x,right_eye-y,right_eye-p,left_ear-x,left_ear-y,left_ear-p,right_ear-x,right_ear-y,right_ear-p,left_shoulder-x,left_shoulder-y,left_shoulder-p,right_shoulder-x,right_shoulder-y,right_shoulder-p,left_elbow-x,left_elbow-y,left_elbow-p,right_elbow-x,right_elbow-y,right_elbow-p,left_wrist-x,left_wrist-y,left_wrist-p,right_wrist-x,right_wrist-y,right_wrist-p,left_hip-x,left_hip-y,left_hip-p,right_hip-x,right_hip-y,right_hip-p,left_knee-x,left_knee-y,left_knee-p,right_knee-x,right_knee-y,right_knee-p,left_ankle-x,left_ankle-y,left_ankle-p,right_ankle-x,right_ankle-y,right_ankle-p,camera-position,subject-position,model,date,frame-id,class
0.5684414,0.5167403,0.5014456,0.6220315,0.5123155,0.39177895,0.5495688,0.46131012,0.71330726,0.6478077,0.5808189,0.5653033,0.4658761,0.46421134,0.5632445,0.72583824,0.7669687,0.7892898,0.24530528,0.7275582,0.66004777,0.78396326,0.8672356,0.036325905,0.16020112,0.8748338,0.022706315,0.6282547,0.60952044,0.031374875,0.0036185095,0.85816133,0.036079455,0.6822895,1.0273976,0.05279572,0.04384938,0.88032246,0.024037026,0.75473726,0.7828091,0.049311046,0.2178224,0.73454803,0.047291387,0.6445172,1.0192276,0.004537534,0.017470658,1.0041192,0.050546292,frontal,sitting,movenet_thunder,1705592517,e5438405-0128-4537-8baa-62f300d821cd,left
0.5228357,0.5015168,0.6351038,0.5795095,0.47871977,0.63638735,0.49584118,0.44704446,0.7308711,0.62131584,0.54169595,0.68362105,0.42532742,0.47042346,0.5764816,0.72031605,0.759953,0.680236,0.24098608,0.73427284,0.68538415,0.7832042,0.8699319,0.04397191,0.013741149,0.98527443,0.02876258,0.5961849,0.6332621,0.017540986,0.0062439684,0.8590756,0.035372075,0.68816876,1.0273287,0.044168353,0.036157176,0.98229825,0.027901312,0.7529719,0.77744657,0.04348661,0.5743462,0.85984707,0.023380967,0.6023086,0.8745668,0.003646233,0.5991199,1.0172604,0.012497907,frontal,sitting,movenet_thunder,1705592521,2c484f9f-e101-4d8e-b4db-73340657c200,half-left
0.52751744,0.51088905,0.68709385,0.58533555,0.4884647,0.73760843,0.499002,0.4538819,0.45316944,0.6248957,0.5472256,0.61503094,0.42673376,0.47096542,0.5940769,0.72715086,0.7610104,0.75693864,0.24201506,0.7332877,0.71753734,0.7841542,0.8684318,0.047082435,0.14363344,0.8774639,0.025246806,0.597642,0.632181,0.021595592,0.13841473,0.49647963,0.0026261879,0.64200246,1.0347381,0.0427426,0.038514387,0.9826037,0.026147094,0.7556922,0.7741156,0.058762442,0.56464416,1.0071064,0.031931497,0.49264523,0.6664367,0.01954645,0.58333707,1.0139781,0.012967627,frontal,sitting,movenet_thunder,1705592522,10531f41-3e08-4b3d-b634-f0904029fb90,half-left
0.5323446,0.5110118,0.66724676,0.59079367,0.48466954,0.4441663,0.50313425,0.4486802,0.64527243,0.6338529,0.54374075,0.6306365,0.42997903,0.46859846,0.6718909,0.73675084,0.7628895,0.6885235,0.24246119,0.7321105,0.6268023,0.7873448,0.86399555,0.046100665,0.13337499,0.8780018,0.0275825,0.5934815,0.6484479,0.017045893,0.0067434353,0.8601984,0.043751556,0.6858097,1.0253298,0.051208973,0.048165828,0.8777791,0.021080244,0.7674477,0.78295016,0.06422229,0.5649317,1.007312,0.036548276,0.55804205,0.6692782,0.028320044,0.5690234,0.8806652,0.0035205483,frontal,sitting,movenet_thunder,1705592524,4970d925-a2da-4f94-b9a9-e9cafb9deccd,half-left
0.53338045,0.51226574,0.6768521,0.59171534,0.48588789,0.49716395,0.502586,0.44942227,0.62347144,0.6349579,0.54344535,0.6489312,0.42763415,0.469519,0.6977736,0.7353338,0.767528,0.6208774,0.23468082,0.735337,0.61383605,0.7949722,0.85877717,0.05113377,0.13681939,0.874938,0.025648735,0.6080825,0.6480099,0.014092894,0.004977405,0.860861,0.035377316,0.687631,1.0253928,0.05033424,0.050108384,0.8806799,0.025900235,0.7660327,0.7839786,0.06759329,0.613646,0.8560701,0.03611615,0.54413486,0.6704485,0.027850194,0.5842769,1.0152158,0.015426421,frontal,sitting,movenet_thunder,1705592525,af4af836-68c9-4b94-9fc5-08bda89ff8e3,half-left
0.5349243,0.5125726,0.4654498,0.59146094,0.487398,0.48439968,0.50378543,0.4498176,0.63358074,0.63412446,0.54402405,0.6453502,0.42870957,0.46752334,0.7674674,0.73440564,0.76714087,0.6474499,0.23519485,0.7363011,0.59347653,0.76535285,0.7762861,0.016870517,0.020193536,0.9751736,0.03838426,0.5929829,0.65071243,0.019353302,0.046187043,0.39500818,0.010507141,0.6872021,1.0259615,0.049075764,0.041554652,0.9812678,0.03180256,0.76616853,0.7840734,0.06407474,0.63435584,0.85466343,0.03338732,0.54704636,0.6699654,0.027321845,0.015494886,1.0040531,0.051096354,frontal,sitting,movenet_thunder,1705592525,4c8fed1a-22ee-4179-ac62-66e62d9a94fb,half-left
0.53099227,0.5047636,0.61146045,0.5863347,0.48236352,0.49637774,0.50252116,0.4488332,0.6269433,0.62505764,0.5418654,0.585568,0.42921624,0.4701417,0.6526457,0.7302214,0.7613121,0.774097,0.24355203,0.7307139,0.7227321,0.7840387,0.8665431,0.04715605,0.014723628,0.9854643,0.02925554,0.59370136,0.6350287,0.020009411,0.002795511,0.8608906,0.026629807,0.6888241,1.0249298,0.051865745,0.046428546,0.8815191,0.017794086,0.7571026,0.7802776,0.051236734,0.5922333,0.85588133,0.026923565,0.49117994,0.6407138,0.03094603,0.61289364,1.0179698,0.012780853,frontal,sitting,movenet_thunder,1705592527,0bf69bd1-02dc-4f2a-a253-1b41cb93e24a,half-left
0.427519,0.49780327,0.6301537,0.46329296,0.44480482,0.73301023,0.38037714,0.47587863,0.837961,0.54819006,0.46669722,0.5658367,0.35131755,0.5308569,0.5724918,0.73273575,0.75777024,0.7645509,0.2388184,0.7355409,0.70603794,0.78502774,0.87032926,0.036639143,0.13954127,0.8790635,0.030009735,0.55374295,0.6033466,0.00940161,0.3337605,0.48254275,0.024389941,0.7481508,0.998446,0.047088586,0.011211677,0.9982859,0.0287087,0.7553901,0.78525853,0.040147465,0.42157418,0.2867089,0.0038019542,0.45045507,0.6021858,0.035475723,0.9874693,0.98581994,0.043131664,frontal,sitting,movenet_thunder,1705592531,431c0668-ee7e-4fd6-891b-40b965c41616,half-right
0.42970514,0.4993829,0.5988959,0.46618173,0.44573262,0.63116616,0.38173681,0.47701362,0.8641142,0.55224735,0.46816918,0.60388416,0.35239017,0.53155726,0.579632,0.7289199,0.75979173,0.7851113,0.23557344,0.73766375,0.71454453,0.7842766,0.86743236,0.038704287,0.14796731,0.87895894,0.025906842,0.54726344,0.6306636,0.010724063,0.3387383,0.49457642,0.023760503,0.7131518,1.0276045,0.038767137,0.02669521,0.8613569,0.027946621,0.7550897,0.782074,0.03659892,0.612084,0.8553345,0.02586898,0.45371318,0.60617036,0.03815786,0.9881237,0.982729,0.04210338,frontal,sitting,movenet_thunder,1705592532,95600448-b6c3-46f5-a0b9-90673b79276f,half-right
0.4317223,0.49958163,0.56556916,0.4677697,0.44576997,0.5054271,0.38326186,0.47680557,0.8448302,0.550665,0.46651328,0.61132866,0.35330623,0.53109735,0.574639,0.7319058,0.75878876,0.7807462,0.23706563,0.73870957,0.7307287,0.7842368,0.86505073,0.034199506,0.14183214,1.0012839,0.023291914,0.5499322,0.6422242,0.011521489,0.33921197,0.4941212,0.023717292,0.7488476,0.9971778,0.04604033,0.7287435,1.0215081,0.029292876,0.75464773,0.787399,0.035682064,0.593753,0.8576032,0.025963254,0.45257464,0.60172355,0.032635216,0.98814607,0.9840419,0.03751783,frontal,sitting,movenet_thunder,1705592532,10a06d48-db1e-45ea-8978-c4e02602d4b8,half-right
0.43006867,0.5009917,0.52581215,0.4656884,0.44740447,0.62057716,0.3828333,0.47866756,0.7852283,0.55166596,0.46697673,0.6161189,0.35391185,0.5330653,0.5183714,0.7338545,0.75898755,0.7330454,0.23678014,0.7380497,0.68298656,0.78498185,0.8621582,0.036293793,0.14989008,0.8759958,0.025375186,0.5558223,0.64543813,0.011247515,0.3384704,0.49778602,0.025821663,0.7332833,0.99980366,0.046293933,0.039072957,0.87583697,0.028780703,0.7541498,0.78611493,0.044387583,-0.0012311314,0.8804259,0.040950797,0.45161766,0.60310817,0.03912868,0.018786445,1.0030805,0.058113534,frontal,sitting,movenet_thunder,1705592533,acc3e6c6-7540-4676-95b3-3e206664831f,half-right
0.43273222,0.5001432,0.53416723,0.46782175,0.44817206,0.45349276,0.38614085,0.47918925,0.7705184,0.55156344,0.4693509,0.6546691,0.3555913,0.53448975,0.5401459,0.73241603,0.7574032,0.76906335,0.23387761,0.7378913,0.6625737,0.78514045,0.87045676,0.032519214,0.15171988,0.87520623,0.017811472,0.5547647,0.64616007,0.010333252,0.34200707,0.49878383,0.025205787,0.74964267,0.9985043,0.04166937,0.7462092,1.0185121,0.029170359,0.7546277,0.778349,0.041761667,0.6559642,0.85297257,0.02726637,0.44954345,0.6224613,0.038645506,0.017954085,1.0036553,0.051442284,frontal,sitting,movenet_thunder,1705592533,83153f6f-4fbc-430d-ac96-07e40a2d5d1a,half-right
0.43188748,0.5015085,0.49137136,0.4683252,0.4478259,0.52281946,0.3849694,0.47811738,0.8126603,0.55150765,0.4700607,0.65583855,0.3561694,0.5318126,0.50481445,0.7321953,0.76013523,0.7649489,0.24076052,0.7327431,0.70545113,0.78375196,0.8682933,0.028057886,0.14693737,0.87844324,0.041448478,0.54687387,0.6332739,0.013449952,0.009645325,0.85420597,0.039715387,0.7768476,0.99398017,0.04955211,0.009613876,0.9953348,0.033002682,0.75545555,0.78160775,0.03811506,-0.0006618926,0.883334,0.040030114,0.4510867,0.6027683,0.035581414,0.019335138,1.0029986,0.053045165,frontal,sitting,movenet_thunder,1705592534,1ea2b786-8b9e-4421-ac46-59500cb3755f,half-right
0.44714075,0.49901867,0.6140554,0.4832058,0.4477041,0.52706605,0.3970296,0.4726224,0.7537432,0.5609286,0.4711495,0.5540801,0.3611491,0.52590984,0.5459132,0.7330977,0.75676095,0.7859371,0.23707749,0.73783,0.7054355,0.78519654,0.8640019,0.035927642,0.014522938,0.98746604,0.023872102,0.5488855,0.64427567,0.014484781,0.346605,0.4850363,0.022892166,0.7473757,0.9979578,0.046423275,0.35092565,1.0275111,0.010989436,0.75471675,0.77790105,0.046071336,0.4779906,0.8682533,0.029266423,0.45161718,0.6061152,0.043461047,0.447251,0.6219953,0.013209228,frontal,sitting,movenet_thunder,1705592535,85dc9d1a-32c0-4dd1-87fc-9433c94e69e6,half-right
0.48777798,0.49874613,0.6454909,0.5370437,0.45801127,0.6863136,0.44505802,0.45548397,0.5190736,0.59554553,0.50186145,0.51743597,0.38918254,0.4931573,0.63501984,0.73346126,0.7670104,0.66889423,0.23684078,0.73978907,0.70953983,0.7843138,0.8628709,0.030303093,0.01520686,0.98609847,0.025239574,0.54608864,0.6450338,0.019170906,0.3788949,0.49452162,0.023647951,0.71135616,1.0276973,0.04336624,0.2448812,0.90578985,0.004654092,0.7557525,0.7835356,0.034976896,0.43334287,0.5164925,0.003082105,0.5006257,0.6561153,0.03431884,0.5620937,0.50330436,0.018938424,frontal,sitting,movenet_thunder,1705592540,dbba06eb-0dc0-4aa8-9d05-760becb0cdfa,center
0.48540258,0.49792033,0.6092069,0.5352356,0.45729694,0.672797,0.44312608,0.4550205,0.54132706,0.5930273,0.50239563,0.45650125,0.3891422,0.49233952,0.67772275,0.73422134,0.7655433,0.67311543,0.23777519,0.73403597,0.7475816,0.7845893,0.86257607,0.037956763,0.018730933,0.9763006,0.03092809,0.546329,0.64941317,0.01971958,0.37802827,0.49403074,0.022797102,0.70969105,1.0255387,0.049804423,0.24611488,0.9049789,0.00565408,0.75590956,0.78876024,0.039912026,0.434188,0.5362928,0.0029821056,0.49994677,0.6576961,0.03843098,0.989016,0.9810895,0.036965147,frontal,sitting,movenet_thunder,1705592541,56ea4450-15a6-489f-95e5-1a0ff65c051d,center
0.48670492,0.4964655,0.665821,0.5360155,0.45704722,0.6715405,0.4441496,0.4547506,0.5164087,0.592688,0.5018739,0.4518464,0.38911563,0.49176675,0.6490134,0.7363568,0.7618819,0.67301077,0.2392857,0.7332079,0.72681093,0.78433555,0.8619191,0.038442932,0.14362311,0.87569857,0.021794692,0.54610586,0.645408,0.019457608,0.37765965,0.49629748,0.027872246,0.7099013,1.0239089,0.050004352,0.048494343,0.8790013,0.022319151,0.7559555,0.788922,0.042062588,0.4840922,0.868835,0.026817227,0.49772942,0.6108248,0.044133533,0.56338155,0.50349545,0.018658534,frontal,sitting,movenet_thunder,1705592541,6c53e5c2-043a-437f-9e17-95e7a5b0e4ce,center
0.5178968,0.5174005,0.55505294,0.56864977,0.4866354,0.6247528,0.4858467,0.46208864,0.6197936,0.60810846,0.5268867,0.55841285,0.41474676,0.47715276,0.6579135,0.7117365,0.7542771,0.7626151,0.24343964,0.7392787,0.7497024,0.7710061,0.86838675,0.025594737,0.16183916,0.98256457,0.027373487,0.58700365,0.99843657,0.03220431,0.0008716006,0.8088787,0.033697963,0.64511746,1.035312,0.046488523,0.017458528,0.79817754,0.024578542,0.741067,0.7723225,0.033938088,0.5662327,0.85739005,0.017223729,0.47017577,0.6566264,0.022940926,0.6322108,1.0187801,0.010059656,frontal,sitting,movenet_thunder,1705594484,3aa3f0b2-5645-4c11-85c7-9e90231d70ec,half-left
0.52693564,0.5217953,0.6892823,0.57826436,0.49052328,0.6226909,0.49570113,0.468135,0.54171073,0.61783093,0.52815163,0.6413823,0.41804907,0.47970685,0.45388633,0.7124636,0.75730675,0.74754655,0.24564242,0.74144626,0.7547292,0.77061033,0.8683869,0.026705626,0.17404316,0.98268116,0.02444243,0.5860984,0.9959534,0.03405706,-0.005088629,0.8104012,0.02719701,0.6442266,1.0333098,0.05096459,0.014256533,0.81368476,0.024312165,0.739787,0.77400565,0.039853808,0.5639358,0.86426497,0.019405803,0.4701469,0.6593188,0.023673292,0.6307725,1.0192597,0.009168874,frontal,sitting,movenet_thunder,1705594487,d623ab5b-8a2c-4902-a44d-3c7ebd2f83b6,half-left
0.4789993,0.5152181,0.6017594,0.5279921,0.48670685,0.4651962,0.44617584,0.46581164,0.6223949,0.5711528,0.52593637,0.68527436,0.37810913,0.4847754,0.5843003,0.6669967,0.75037885,0.6766967,0.20808777,0.7392767,0.81605214,0.72906804,0.8737136,0.03582728,0.130797,0.97960347,0.034978032,0.5531885,0.99759394,0.034578655,-0.0032871505,0.80877984,0.027960375,0.5967087,1.0333934,0.05733084,0.24711795,1.0227984,0.020258272,0.692249,0.7681066,0.025369294,0.40637285,0.5206036,0.012758767,0.43608913,0.6482327,0.028127413,0.5823062,1.0143121,0.01034568,frontal,sitting,movenet_thunder,1705594490,071f8c5c-c2e7-47da-89d3-7fd3e56dc118,half-left
0.47803456,0.5170587,0.6699926,0.52821034,0.49075225,0.6416144,0.4463412,0.4673349,0.47992006,0.57207215,0.52939177,0.6240953,0.37765673,0.48267916,0.5782648,0.6691237,0.7476743,0.7129241,0.21031515,0.73831517,0.79861504,0.74117494,0.8767907,0.034443304,0.14487618,1.0091594,0.03180591,0.5532521,0.99684465,0.030985322,-0.004926835,0.81054646,0.029987477,0.612665,1.0330292,0.058678664,0.025528425,0.84389216,0.013400664,0.69529843,0.76309514,0.021191657,0.36122227,0.99930066,0.02106992,0.43939978,0.66056484,0.02345144,0.56676716,1.0117818,0.010497399,frontal,sitting,movenet_thunder,1705594491,a8d5d075-af5e-4cfe-b9fe-90e295b47e5c,half-left
0.5251048,0.53736824,0.6206555,0.57668644,0.5232152,0.6448925,0.5037023,0.4819978,0.6328651,0.60709065,0.5705537,0.6801458,0.41793635,0.47868627,0.42614,0.67447484,0.74929786,0.64345074,0.21382323,0.73472357,0.70458394,0.7397493,0.87353754,0.047285188,0.14622328,1.0054934,0.039074883,0.5973612,0.7606702,0.0047766687,-0.010843649,0.8127068,0.020587863,0.60611206,1.0294118,0.068035774,0.23388353,1.0213956,0.023125935,0.6991149,0.762897,0.023652308,0.32670078,1.0037493,0.017422164,0.59305185,1.0184928,0.0049112774,0.58161455,1.013025,0.0082874745,frontal,sitting,movenet_thunder,1705594500,57450ad7-21ee-4181-91d9-a480869f06ce,left
0.52617174,0.5374015,0.62657964,0.5779326,0.52298194,0.5956621,0.504798,0.48185304,0.6406954,0.6085397,0.5696161,0.6460148,0.41810375,0.4763422,0.42542028,0.6709728,0.7479011,0.7247903,0.21738355,0.74130553,0.6807799,0.70910645,0.7834981,0.02352453,0.12478118,0.87054276,0.028716724,0.59993935,0.7488881,0.007618935,-0.0027966788,0.80978024,0.025552856,0.60588765,1.028775,0.067321025,0.23503186,1.0214757,0.024341479,0.6966097,0.7639295,0.02319518,0.18750556,0.76298046,0.017060217,0.59356135,1.0173585,0.005282882,0.5819007,1.0124303,0.008730648,frontal,sitting,movenet_thunder,1705594502,328ea028-77bd-4fa5-885f-ef0cbfc2066e,left
0.49271116,0.5360683,0.6537038,0.5421592,0.51684356,0.42632312,0.4731371,0.47826087,0.7280911,0.5748719,0.55968744,0.6436031,0.3914178,0.47292536,0.5339929,0.6575965,0.7358542,0.7529419,0.2002544,0.7395442,0.7659851,0.75537455,0.87470776,0.072944954,0.12525927,0.98198557,0.037661694,0.7687673,0.8808006,0.045241423,0.026239116,0.49165598,0.010687852,0.59176123,1.0287334,0.07663349,0.08528811,0.99105644,0.016903453,0.680635,0.7549774,0.010542189,0.3445353,1.0031912,0.022032516,0.56170535,1.0153488,0.0063688164,0.50379086,1.0093842,0.008160076,frontal,sitting,movenet_thunder,1705594504,ee9e6d56-8cdf-40d9-9601-379bce9f1fa5,left
0.51090753,0.5338241,0.6010337,0.56964004,0.5118129,0.6880784,0.4916201,0.47167683,0.6570368,0.6040896,0.5538938,0.6891533,0.4079564,0.45905793,0.6097715,0.69080114,0.7357983,0.71055907,0.21256432,0.7398677,0.73807937,0.7629062,0.87517816,0.03897832,0.12677859,0.98148876,0.03005161,0.5869661,0.75141746,0.006296409,0.00945338,0.8027962,0.037938528,0.6119238,1.0322803,0.057192773,0.03173046,0.7961341,0.016875338,0.71949613,0.7506317,0.02588016,0.53342634,0.8651216,0.018842435,0.61844474,0.96809185,0.003298996,0.56797254,1.0090302,0.010041774,frontal,sitting,movenet_thunder,1705594510,06b40757-414a-4b34-b88e-6d77579776fa,left
0.5059671,0.530434,0.54318815,0.5652235,0.5091725,0.7030146,0.48595136,0.46959856,0.5289913,0.6020523,0.5527271,0.70536447,0.4057832,0.46087906,0.5653437,0.6890016,0.7358029,0.7062001,0.21559772,0.73870057,0.7057221,0.7626586,0.8787193,0.033268575,0.11982854,0.87231827,0.022400852,0.587146,0.7331539,0.0055123004,0.009393851,0.80722284,0.040926814,0.61093974,1.031217,0.062896654,0.02892804,0.7852926,0.019753149,0.71336114,0.7518612,0.014617092,0.51681584,0.86582404,0.017945625,0.6004962,0.97362685,0.0038143452,0.5357335,1.0083568,0.008642948,frontal,sitting,movenet_thunder,1705594512,246cceb5-87e9-4e33-b537-b4d9713cbb8d,left
0.5075038,0.52860403,0.6827503,0.56484324,0.50885475,0.6773309,0.4859293,0.46938315,0.53480744,0.5989395,0.5551229,0.68061256,0.4056911,0.46187505,0.5549312,0.6885734,0.73667634,0.6861703,0.21612333,0.7388667,0.73637915,0.7611803,0.87971294,0.0347621,0.1279335,0.9817312,0.03395429,0.5586979,0.992769,0.041095015,0.003622319,0.8075654,0.034099806,0.6118806,1.0309554,0.062126487,0.029179187,0.798327,0.015715742,0.71068895,0.75101626,0.020074278,0.34402946,1.0032275,0.020176876,0.60320854,0.973754,0.0038819942,0.5508938,1.0068815,0.008633797,frontal,sitting,movenet_thunder,1705594512,70456950-81c2-46be-87e5-59f6df45941c,left
0.4774485,0.5083986,0.74309415,0.5312621,0.4791376,0.57677466,0.444194,0.45468217,0.5067206,0.574975,0.52419335,0.7104698,0.37765095,0.47419634,0.5797564,0.6883697,0.7383618,0.7408907,0.21108302,0.7473731,0.78015035,0.7626359,0.8801844,0.026655413,0.12587874,0.98030347,0.02474272,0.57023734,0.9991332,0.029707998,-0.0019232659,0.81105787,0.029823516,0.6298691,1.034762,0.0549881,0.022314845,0.8464315,0.019430974,0.70902926,0.7530441,0.021886121,0.40726537,0.5219765,0.011532829,0.4362161,0.66283166,0.028515168,0.5385502,0.5241104,0.026078016,frontal,sitting,movenet_thunder,1705594515,00e68572-f38f-4960-8afc-645c2bb5de2c,half-left
0.47607875,0.5129188,0.7221203,0.52881086,0.48228815,0.43734142,0.4440098,0.45845282,0.6572081,0.5763128,0.5222035,0.60358024,0.37790567,0.47258896,0.5042496,0.68980414,0.7387438,0.70785266,0.20737702,0.752798,0.7269625,0.76187307,0.8795346,0.026196556,0.12888673,0.97886187,0.023633363,0.56757486,0.99914646,0.031823725,0.12326791,0.48833242,0.0032493933,0.63100183,1.0346044,0.052796204,0.034016617,0.7859854,0.010925671,0.709809,0.7544447,0.019547412,0.4046042,0.52628046,0.009210509,0.43561703,0.6486533,0.02897764,0.59973496,1.0148264,0.013367708,frontal,sitting,movenet_thunder,1705594517,33d358a8-9603-4668-9646-13c11d4210b2,half-left
0.47554168,0.51385075,0.7020155,0.52983844,0.48351476,0.49552217,0.4442014,0.45824513,0.6470554,0.5772036,0.52570194,0.6633138,0.37794918,0.4716398,0.521197,0.6898011,0.73722225,0.69503784,0.20820282,0.7530916,0.7191235,0.76223737,0.8797081,0.030881213,0.019587066,0.97802705,0.02976707,0.5288347,0.63189316,0.012772252,0.008601664,0.80811,0.041359857,0.62892413,1.0329363,0.055126593,0.08339265,0.9927421,0.02042406,0.70892936,0.7518509,0.023307463,0.40701205,0.543582,0.008517084,0.4393881,0.65833855,0.035554573,0.5987479,1.0118513,0.014616474,frontal,sitting,movenet_thunder,1705594518,ce953034-90e9-402f-b463-41aa19894d47,half-left
0.47785547,0.51105404,0.7437619,0.53001577,0.48271656,0.45358425,0.44579387,0.45706546,0.60484177,0.57613266,0.52519846,0.6831983,0.3776316,0.4717179,0.49915674,0.6899663,0.73695385,0.70081323,0.20885521,0.74566317,0.7585258,0.76151973,0.87874734,0.027357515,0.12720552,0.97802556,0.02287612,0.49567258,0.650177,0.013059151,0.005875948,0.80499345,0.03440805,0.62980163,1.0334067,0.055140343,0.031054243,0.78853256,0.020396698,0.7108454,0.75293016,0.020606294,0.40888283,0.5439033,0.00906082,0.4356838,0.64602035,0.029524032,0.53681946,0.5248127,0.025773685,frontal,sitting,movenet_thunder,1705594520,672c02f7-1df7-4382-8568-7d96e0b3970c,half-left
0.4774893,0.511033,0.7153216,0.53152657,0.48235658,0.4337144,0.44763687,0.4566282,0.542934,0.5757228,0.5260762,0.59923893,0.38102728,0.4717902,0.5705605,0.6910633,0.737087,0.68396986,0.20886013,0.748574,0.7610183,0.7617674,0.8790928,0.031540625,0.0144117605,0.80499816,0.016622966,0.49539655,0.6508326,0.014013374,0.0021256045,0.8111415,0.038785204,0.61578673,1.0349458,0.05291788,0.023873366,0.8458386,0.014307203,0.7103665,0.7521812,0.026696369,0.40864018,0.54382366,0.008055093,0.4386847,0.6634147,0.033616357,0.5560138,0.87416357,0.003012315,frontal,sitting,movenet_thunder,1705594521,6ec78ae0-2722-47fe-bdea-e4de9f2354ae,half-left
0.4628239,0.4957641,0.75087464,0.5137483,0.45773336,0.5862608,0.4261849,0.45139223,0.74456483,0.5752446,0.4947478,0.6641106,0.3741039,0.47513574,0.6384073,0.7045036,0.7456815,0.69526327,0.2294637,0.73723006,0.7700045,0.77248627,0.87820685,0.020884626,0.14411761,0.9794,0.03197866,0.5234369,0.6405972,0.010933284,0.0014029462,0.8107954,0.033544447,0.64829624,1.0336161,0.04781605,0.26384586,1.024116,0.019013723,0.7355593,0.76171017,0.017466756,0.418513,0.56011677,0.0037199552,0.46448877,0.6615446,0.033777833,0.614926,1.0149667,0.01226852,frontal,sitting,movenet_thunder,1705594525,7ee6a52f-88b5-4f4b-9ce1-b38a7b843f3a,center
0.44004878,0.50197387,0.54305464,0.49044415,0.45898062,0.79365885,0.40452304,0.458688,0.56808823,0.5630791,0.48960578,0.4507922,0.3586528,0.48589683,0.6094786,0.6993531,0.7450921,0.7679561,0.21908465,0.7426409,0.75467765,0.76321346,0.8773529,0.023947777,0.13314284,0.8632684,0.021421619,0.5260127,0.6254163,0.0073287883,0.010694493,0.80634356,0.044331994,0.64834976,1.0330551,0.051198926,0.029782731,0.7894047,0.021662336,0.72456443,0.7618728,0.022216009,0.38912743,0.5182627,0.0021316693,0.46124658,0.6630375,0.03249346,0.4607622,0.6676362,0.008132855,frontal,sitting,movenet_thunder,1705594528,a08af0ae-68ae-4c6b-ad2e-9ed70b8dc801,center
0.4449747,0.50160414,0.60185426,0.49511662,0.45928717,0.76149297,0.4071447,0.4567466,0.48557946,0.56499225,0.4906183,0.71508116,0.36142546,0.48399898,0.55359685,0.69745904,0.7424453,0.79092354,0.22279507,0.73737925,0.7900131,0.7614856,0.87859327,0.022970874,0.13425817,0.86870265,0.023201661,0.45949507,0.65595603,0.014873805,0.002890783,0.80668104,0.03591208,0.6333662,1.0352625,0.052405808,0.02391559,0.800684,0.021815738,0.7220044,0.76081383,0.018270887,0.38347542,0.49852544,0.0021882257,0.4625487,0.6641005,0.034539886,0.60019535,1.0159489,0.013967803,frontal,sitting,movenet_thunder,1705594529,3d174ea1-e8bb-466a-b8fe-936894ed4b4c,center
0.4468954,0.5023732,0.5422598,0.4981749,0.4602304,0.67320716,0.40847465,0.457001,0.5668588,0.5669115,0.4915776,0.70726806,0.36187682,0.48371628,0.6030226,0.7016102,0.7438723,0.7607165,0.22101659,0.7417935,0.73936564,0.76208764,0.87709856,0.02295473,0.13209902,0.8661146,0.029797444,0.510692,0.64240116,0.0105038155,0.00868959,0.805053,0.05047172,0.63353026,1.0348365,0.049509518,0.025509955,0.7877076,0.031863503,0.7248695,0.760984,0.021557799,0.38256827,0.49922433,0.0023471375,0.46308178,0.66394126,0.036141936,0.46178424,0.66719615,0.0086277425,frontal,sitting,movenet_thunder,1705594530,ce72182a-a793-4182-8adc-f2a9ae13f978,center
0.4452968,0.50311625,0.7253913,0.49666604,0.46214938,0.7084937,0.40833122,0.46095744,0.6411771,0.5655906,0.49204123,0.7038737,0.36254978,0.48510754,0.5773535,0.6988128,0.7436577,0.7957658,0.22142501,0.7419587,0.76959413,0.76249385,0.8761294,0.021767642,0.13441443,0.86749166,0.020072183,0.52524114,0.6262135,0.008028447,0.003549608,0.80640084,0.031406734,0.6330055,1.0346074,0.050568517,0.02417593,0.7854933,0.021983063,0.72496945,0.76043516,0.019337608,0.38294965,0.5003714,0.0023132723,0.46052855,0.6644724,0.033997,0.45992255,0.66880596,0.007906745,frontal,sitting,movenet_thunder,1705594531,fd5cbd59-7b94-4402-8fa9-93677f7cf568,center
0.42944452,0.4897445,0.7616865,0.46901435,0.44399133,0.6507883,0.3858818,0.45715967,0.7069663,0.541889,0.47056603,0.48460993,0.34189647,0.5020569,0.58491457,0.690274,0.74653625,0.6850459,0.22440165,0.73619366,0.7642749,0.7581775,0.8756447,0.019307652,0.13336225,0.87059355,0.03959363,0.46278167,0.65429264,0.012959891,0.31841028,0.4938575,0.023827186,0.6488437,1.0339626,0.046326473,0.32149324,1.0209529,0.01743229,0.720571,0.7625429,0.018083762,0.39784697,0.9948067,0.023977168,0.45305604,0.66210735,0.025540067,0.4568099,0.55057997,0.012467059,frontal,sitting,movenet_thunder,1705594539,fc2de10f-1866-4599-8acf-f5102f2e0f4d,half-right
